gene,Day0,Day10,Day2,Day4
Foxb1,,1.4750108345804607,1.525698831374031,1.494115835872352
Foxc2,,,1.450581692630922,
Foxd3,0.0014500663952330647,1.4678244103019167,,1.2055995621742217
Foxe1,1.1391373348847371,0.9972047034346063,1.2939221647766679,1.3784719269129504
Foxf1,,,1.3163923615039412,
Foxn4,1.5905717358589382,,,1.4567654514514632
Foxq1,1.3455823300909082,1.0933823694064002,1.5878668603511075,1.9664587020426332
Foxr1,1.0406038979614345,,1.3406065465495238,
Foxr2,1.7128910837436186,,,
Frem1,,1.3162514264474412,,1.073163563895919
Frk,1.7676824928581965,1.2680265602380696,1.245038244839485,1.3298680391281767
Frmd3,,1.5300786998624778,,1.0171079416819329
Frmpd1,1.7386523549053128,0.2911229992664088,1.5220344095471554,1.2929579506392423
Frmpd3,,1.2303105489177337,,1.3974700343291833
Frrs1l,,1.3959585336274722,1.1615623883589745,1.1013692532355872
Frzb,1.613676574425307,1.26767210477578,1.414639865973586,1.2667792222398855
Fst,1.2096677021952782,1.1509722113800112,1.5421323985593531,1.388639340705874
Fstl4,,1.1162266271109886,,1.407710909763116
Fstl5,,1.4640223799093548,,1.444950184344025
Fthl17a,1.3800844351594241,1.3581251360090434,1.2957492049320707,2.5295912950235895
Fthl17c,1.0924031244384853,0.9168491619488308,1.2327717704595413,1.6555994120239692
Fthl17e,1.0451318866608346,1.5584763616108672,1.5207402926478024,1.980722568834227
Fthl17f,1.0694483361746816,1.2361847080108255,1.096682394868137,1.7170817872425892
Fut10,1.3308631908890178,1.2411270952879188,1.1110200009111428,1.155907178852283
Fut4,,1.299513439754414,1.0681410463005414,1.3175935169361928
Fxyd1,1.1310527547908025,1.5370190901769318,,
Fxyd2,1.195395948513101,1.0728317331094925,1.318854849701869,1.15692026457066
Fxyd3,1.7107791584684224,0.2838867205965583,1.797088516720392,1.6457764181160421
Fxyd7,,1.3368218920736596,,1.7407935577877742
Fzd10os,1.4473203803717238,1.2690777541888414,0.8287812055901539,1.0349193903225877
Fzd4,0.9541755534800432,1.27249740902887,1.1586539836042171,1.3897047314162259
Fzd5,0.5343219214365458,1.2517820309282555,1.011517706954111,1.3598921067627496
Fzd9,0.9746734195096517,1.3724743300534936,1.4500186703179532,1.2681559522734296
G0s2,1.1982019243284112,1.3390271834486915,1.092583937677013,1.013363788496558
Gabra3,,1.3632660614249879,,
Gabra4,1.3542659673589785,1.2990221231832753,1.123743640426437,
Gabra5,,1.459781911835044,,
Gabrg2,,1.53822179185776,,1.5770671988456817
Gad1,1.5851115578245416,1.3263107515589525,,1.441933392909161
Gad2,,1.3725045456912754,,1.5006302078848766
Gadd45b,1.1270185466596587,1.149352389964243,1.257595429402096,1.528667501707823
Gal3st1,1.131531986850677,1.2624440961601295,1.2840986524475555,1.6578096967080047
Gal3st3,,1.3421203947344784,1.0906073347758565,1.0206223061160271
Galns,1.2420773936399443,0.9619932141010503,1.068529594400657,1.3444476686272238
Galnt12,1.0708745595498823,1.2697954278057606,1.2228165946824943,1.5013159069738868
Galnt13,,1.5112484735538383,,1.1993580947187115
Galnt14,,1.2074902654733666,,1.47409102639116
Galnt3,1.228191828470604,1.3434442147809342,1.4795171084234395,1.5649536767629573
Galnt9,,1.5683963801947545,,1.451947461738252
Garem2,1.1168814343940494,1.5097998804586574,,1.221517709085694
Gas6,1.2137625161449428,1.1032741938175126,1.21763963743825,1.5559058939518289
Gata3,1.2117696404153444,1.1785456256494369,1.2604964054818313,1.3345250471660495
Gata4,1.653865578918507,1.5162728989352463,1.6462882376700034,1.905234989524804
Gata5,,1.2977769948667317,1.4505649916451906,1.337571186816708
Gata6,1.2694446641965806,0.2909334706363589,1.3841068546926327,1.8793811782757637
Gbp2,1.0774917022260453,1.3909540022742397,1.4220965929652467,
Gbp2b,1.1212185596588249,1.3978557933075497,1.331647446354514,
Gbp3,1.0880868571829236,1.1726091099585787,1.393654275835027,
Gbp7,1.1153527189016312,1.2517637744103105,1.3728754991350298,1.2757239452643745
Gc,,0.7216710678765147,1.696613534710643,1.9643788360970418
Gcgr,,,1.4090743792820357,
Gck,,1.1702247657901381,1.4436115800190277,1.1055612051495534
Gcnt1,1.1001549283151184,1.3781121100272942,1.14036713530383,1.6022825695555127
Gcnt2,0.49349771669262055,1.3519534496534769,1.0657110181724332,1.2465131737494601
Gcnt3,,1.3261252871670957,,
Gcnt4,1.8716368936860854,1.421015348813678,1.4227485958284998,1.369792883116321
Gdap1,,1.3348996277941965,,1.1693009420947733
Gdpd3,,1.3460717456608786,,
Gfap,,1.420907815726182,,
Gfra2,,1.3635848031691977,,1.7343536607528993
Gfra3,,,1.0336143760919483,1.367578505706699
Gfra4,1.2576594523779836,1.4924002735748032,1.021609033569473,1.0190851680666768
Ggt1,1.4971978630732443,1.3011991177986615,1.4340331991733695,1.9983612170453942
Ggta1,1.165886831000791,1.252160671268295,1.2284228719873396,1.7649289569017428
Ghr,1.5422491359969956,1.0340126987840363,1.2351521504075522,1.4448343038078018
Gimap1,,1.3604053550977684,,
Gimap9,0.712762837865553,1.3975330876454533,1.2971224439636178,1.9214822958843616
Gipc2,1.2039507160572431,1.3331867796199157,1.341420043178509,1.206905756956174
Gjb1,1.6115549951906483,1.3127628921983205,,1.8528606005660082
Gjb3,1.261023048744725,,1.4600854880140324,
Gjc3,,1.5158624519925952,,
Gjd2,,1.6040374203039005,,1.6673140455337694
Gkn1,,0.2790966272929265,,1.4071922175596594
Gkn2,,0.27525467524105457,,1.371712989971519
Gkn3,,1.3865726000176004,,
Gli2,0.6028503327707767,1.6714647187747942,1.035804238529646,1.0821630076495001
Gli3,0.36345021945461076,1.392376509326651,1.1139434730926276,1.2402429041321952
Glipr1,1.6967298957560095,1.0387693401472948,1.8281478457852554,1.820602286726903
Glra1,1.31816427944907,1.3169502667544435,,1.0643523137137163
Glra2,,1.4322513971630182,,1.5516244132354498
Glra3,,1.3072426631336822,,
Glrb,1.0324545279464445,1.3781833677709419,0.9375737124730072,1.099833376881947
Gls2,0.8360927219319886,0.2876564426238643,1.0448856398043391,1.5604066319390655
Gltpd2,,1.28928309021775,,2.0826358178371556
Gmfg,0.34766668292005454,1.3900320001432522,1.0497167161891472,1.652056664803374
Gna14,,1.6729193825344093,,
Gnao1,1.0166373735085885,1.2332973571927939,1.0281054361920725,1.3233932720461152
Gnat2,0.635733488766201,1.5698057412956363,1.076720981990179,
Gnat3,,,,1.3711408585949303
Gng13,1.069675973847259,1.0951823166308032,1.2456008438322985,1.3213761213181072
Gng4,,1.3425764930375468,,
Gngt2,1.0578435496828076,,1.386855181058785,
Golga7b,,1.4174948421324052,,1.5833562001298631
Gpa33,1.2311146230003716,1.207002423536421,1.4078096111703393,
Gpat3,1.3539383982603004,0.7466884090921126,1.3866493226273466,
Gpd1,,1.4378959109011913,,1.121728944287232
Gper1,,1.6214618074865894,,
Gpha2,0.9996357876359852,0.9423353097620409,1.174419520767864,1.640805228260862
Gpr12,,1.4380987235566458,,
Gpr139,,1.4435404901343762,,1.6319474145707475
Gpr146,1.4429742343419107,0.2877904876609838,1.2743764258555657,1.3994234103377805
Gpr156,,1.2199179392910866,,1.3656528599744402
Gpr160,1.019488867101463,1.0390912007550708,1.3032942752843713,1.9673985728345849
Gpr162,1.2714746370267305,1.3879690292138425,1.2432022960768083,1.2920543790564025
Gpr17,,1.69876999795415,,
Gpr176,,1.578290305671305,,
Gpr22,,1.4755674395030924,,1.6200291912045448
Gpr27,1.0191931997684671,1.3933884328023438,0.9541672320018356,1.0249263295858266
Gpr37,,1.3448604859494828,,
Gpr37l1,,1.5015833037899378,,
Gpr39,,1.2437440589829276,,2.3025957913850434
Gpr4,,,1.3482897930304558,1.019682307450819
Gpr50,,1.166243100927036,1.648051788080809,1.6400737327510997
Gpr55,,1.6510045353651601,,
Gpr61,,1.3635868691211914,,
Gpr85,,1.2615906646535764,,1.3253681453239639
Gpr88,,1.3982376012391544,,
Gprc5a,1.1964425334226025,1.532134967004361,1.2066949189927179,1.0383598578228346
Gprc5c,0.4422779642791326,1.2130361331940849,1.313863273768536,1.1215535223742905
Gprin1,,1.5082711372128146,1.155339236234179,1.1348503747475145
Gprin2,1.0095070896174656,1.317819178178648,1.061363824296737,1.3946451426713247
Gpx2,1.101294550165844,0.9900273299807583,1.6097690171632553,1.8511899661268907
Grb7,0.2261227900409455,1.3339565063033167,1.0737953881076414,2.086995670154789
Grem1,,1.6036295502635203,,
Grem2,,0.09474673575843222,,1.3848070166257307
Grhl2,0.6833237567719964,1.1315231365324951,1.0902861764705825,1.5926554113317608
Gria1,,1.3580125665081453,,1.3586542958825467
Gria2,,1.2480592616150836,,1.3366463629412666
Gria4,,1.3036785687233268,,1.3579516323220595
Grid1,,1.1507142019558145,,1.424823016663215
Grik3,1.0753873896947461,1.190913707103114,1.3741281959869929,1.2481581192297444
Grin2a,1.0760834620006534,1.365713886027324,,1.3649771922524214
Grin2b,1.1207807418485516,1.267296524531532,,1.3333730322534256
Grm2,,,,1.4846868197189285
Grm3,,1.374473979830865,,
Grm4,1.3452410210824777,1.277956657001668,,1.371276442765253
Grrp1,,1.4947026178160794,1.5970095416515724,1.0872956595834098
Grtp1,0.45816038458342895,1.3338766329553948,1.0623882747715294,0.9955900330549606
Gsap,1.302662473876752,1.1698833454601718,1.2638741670654188,1.077823212684627
Gsdmd,1.239351712844156,1.3053967417260088,1.3489035749591218,1.0676165258046226
Gsg1l,,1.3110503784638654,,1.3584309839616466
Gsn,1.1210687469678782,0.676902741676552,1.1975353018307107,1.4813865870016345
Gsta1,,1.4608250576863386,,2.8750873460429123
Gsta3,,1.2741631909046123,,1.4360938616488235
Gstm3,0.940214431885535,1.5029477717978497,,
Gstm6,1.1282932198958826,1.0811437290618215,1.2260278884616196,1.5779670173318758
Gstp2,0.4709544870871614,0.5891480880694447,1.3337732757249265,1.4822606438043913
Gstp3,1.2932244142951348,1.6394585449854222,1.096682324487466,
Gstt3,1.157825583450856,1.268840541462578,1.2597703869869408,1.9189976954292909
Gsx1,,,,1.5111224242405301
Gtf2a1l,1.4299549119544996,1.8785875969916634,1.4247870608859061,1.5954860860032456
Gtse1,0.7526246613835202,1.175093701302693,1.0251304965720702,1.320324021447361
Gtsf1,0.6511421152678524,0.9205215063994671,1.4415307393220973,
Gtsf1l,1.0640971259473697,1.3766007598333914,1.364892119780144,1.8490130104337457
Gucy1b1,,1.3105428926870806,1.0792153723346567,1.1247137795803308
Gucy2c,1.3251473390725812,,,
Gulo,1.0903859867307237,1.074447092034766,1.2113986985543281,1.7268710847093165
Gulp1,1.322643850039125,1.2872754967303999,1.0656664834168121,1.201143539034634
Gxylt2,,,1.3574771043943783,
Gzmm,1.0042771958599732,1.3076882931739549,1.0619526341208005,1.1021598875228797
H19,1.1525224395966156,0.8351718205636197,1.0907486607467562,1.3878495904217982
H2-Eb1,1.319234166486262,1.0825918563954942,1.3023102716881734,
H2-Q2,1.1211833558857123,1.2250263648388302,1.3431578305455112,1.8198927483677252
H2-Q6,1.2068853215659496,1.3097771663196212,1.0711395319450756,
H2bfm,1.1675770204162876,1.2594328274036113,1.199494824252842,1.4837882880447582
H60b,,1.3424404141999307,,
H6pd,0.466868813656978,1.2915109126945072,1.040346353097398,1.309954927236123
Habp2,2.0060064388882615,1.5601334097998447,1.8452604559484589,2.180561272980681
Hacd4,1.3384382195257563,1.127716558018506,1.196391513105724,1.5691150015579056
Haglr,1.068571095238246,1.317954625109963,1.0947280627183011,0.9924908381320175
Hal,1.3235779510760484,0.35249789905493734,1.067328083329052,1.431465072815873
Halr1,1.0325134044024398,1.4942861180179459,1.2303443661721842,1.1720179720268828
Hamp,,1.4505183890698912,,
Hapln4,1.049023015362609,0.3237333167880538,1.3309593431127649,1.218891772015695
Has2,1.077732640299391,1.3654679797434872,1.014523892539473,1.1897863563661475
Has2os,,1.5479230991085682,,
Has3,,1.5195839253277008,,
Hbegf,1.1595536199684653,0.584918923005527,1.1815147205779715,1.4528346603164435
Hbq1a,,1.455033349343099,,
Hck,1.4005974308246314,,1.042933275033439,
Hcn4,,1.4178330041276601,,1.0887937015706781
Hcrtr1,,1.3288087872184273,,
Hecw1,1.0708999161449346,1.2708328554653732,,1.4097999274622741
Hepacam,,1.607831373611667,,
Hes2,,,,1.609081052079449
Hes3,,,1.886992576239983,1.3353725700910613
Hes5,,1.5049031913027582,1.1821296661351088,1.105081499495159
Hes7,,1.1509944831024075,1.3135063075508395,
Hesx1,1.5123969821064578,,1.492524913112508,
Hey1,1.0726151352876985,1.3559675154710231,1.0754878043720117,1.084392597815518
Hgfac,,1.3143384112389294,,
Hif3a,1.1471088612319476,1.1192430817420678,1.2290634986479,1.460638912090936
Hist1h1b,0.5889234189748287,1.3160088582622245,1.1407902560756036,1.1909879516071586
Hist1h2ab,0.9974315726032675,,,1.521776380146445
Hist1h2af,1.350989788705567,,0.9811196493087425,1.3069668839876498
Hist1h2ag,0.4946396131274561,,0.0014500663952330647,1.3960533947795322
Hist1h3c,0.006583649542709019,,0.9967909554949055,1.4005839713765138
Hist1h4b,1.3419049378769698,,,
Hist2h3c2,1.1517738383801497,,1.3334344306414903,0.9996866809089857
Hjv,1.3331460372159865,,1.1749617126526595,
Hkdc1,1.8663626287702342,1.4514007904021295,1.709482521851334,1.7681066928625762
Hlf,1.1276236625037046,1.3554526665919866,,1.1068409050866257
Hmcn1,1.1298258981972213,1.3072198195211495,0.960317507448094,1.0706360354697628
Hmgcll1,1.0293566676591805,1.1823285331581648,1.0630964915233903,1.3944186839144768
Hmgcs2,1.454926768986104,1.2592830720467494,1.5803079335807764,1.6805553226082959
Hmmr,0.5942876173275677,1.3756572873403576,1.046689730769692,1.2565763691610714
Hmx1,0.9111955688276285,,1.4423246651645127,
Hmx2,,,1.1491585818206396,1.5742765251321293
Hmx3,,,,1.6292726343728092
Hnf1a,1.1796407908302065,1.3613237357935766,,
Hnf1aos1,,1.248889144474228,,1.8928716702427395
Hnf1b,1.7736554796536723,1.4656971650279087,1.4328583181945518,1.8764781654048934
Hnf4a,1.4596128846774947,1.2885058286267217,1.7901788560167018,1.9913113131995548
Hoga1,1.1646476961586174,1.309957351396694,0.991657381264536,1.0980392483978907
Hopx,1.2704747204974514,1.0696289643599095,1.4976537723292154,1.6088680861694094
Hopxos,,1.310037327054864,,
Hormad1,0.8663122823067255,1.1983848047433754,1.3461196366008232,1.3273857066741677
Hormad2,0.8068799612526834,0.6869788357673514,1.1201625002685076,1.8858175470983563
Hoxa10,1.4609226609727353,,,
Hoxa2,1.6840627635413266,0.7944040177605208,1.0458272583549622,0.9545903996292523
Hoxb1,1.2404065901868213,,1.0383876218778643,1.366886489666207
Hoxb2,1.3656662163764124,1.246673800470055,1.146676036595683,1.0406729628707587
Hoxb3,1.4827289044260283,1.1704232715508025,1.138606579612178,1.0117835612231274
Hoxb3os,1.3810011773118518,1.2231597902405145,1.167469566586129,1.0238523404735314
Hoxb5os,,1.3085067918264994,1.2612899673608482,1.0226532907016672
Hoxb7,1.2072853186783066,1.3182950402539957,1.1276141058917333,1.0389222655618202
Hoxc9,,1.0383929911883296,1.349391962641775,1.0975659986109088
Hoxd4,,1.1663858613139442,1.5927421231247987,1.0175735723345143
Hpca,1.0804860945886283,1.501196604014376,1.0935256781351637,1.1860531368115617
Hpcal4,,1.4416424989834304,,
Hpn,0.34652608274750873,1.155739107129186,1.1687670318355177,1.6555780496676866
Hpse,1.3802549330738048,1.1441587445731656,1.1938964903635976,1.2490975283400827
Hrct1,,1.3681072840031998,,1.9128077770565644
Hrk,1.3251246936239904,1.220453746239867,1.1030723625581487,1.0304840229706633
Hs3st1,1.8524803902586284,0.2864075528545065,1.8507923101735213,1.7139045476626364
Hs3st2,,1.6184110097179223,,
Hs3st3b1,1.3011522257921262,0.9894685567612617,1.2051802675030656,1.0713336293778242
Hs3st4,,1.3123468752882657,1.1710205058695815,
Hs3st5,,1.4932992180949451,,1.4164355432480704
Hsd11b2,1.2338144300920502,,1.002079671477021,1.5405993986604531
Hsd17b11,0.0014500663952330647,0.8850255734534374,1.054826716267674,1.3162425409823661
Hsd17b14,1.269095926479737,1.4142483217527397,1.4002791961217513,
Hsd17b2,,1.5136401727333244,,
Hspb1,0.9173563646766221,0.9541820668980368,1.0691148937382384,1.519437709427619
Hspb2,0.5845574451894915,1.7038714624567681,1.1314610103329765,1.9187958732593249
Hspg2,1.0363710378765454,0.9342334762412365,1.1156179227050111,1.3109235884905366
Htatip2,0.0014571750533864533,1.441799682266152,1.11396171546162,1.5088447480461784
Htr1b,,1.3067529150664368,,
Htr2a,,1.4799655779475918,,
Htr3a,1.2735699491540233,1.6539610828263172,,
Htra1,1.1665274411687967,0.2896380068538824,1.4448625376232926,1.6635537634996806
Ica1l,1.027568189146603,1.3538140563637864,1.3814846383969035,1.2182394108428405
Icam1,1.1789872237721477,1.2800417505362967,1.1336784923271976,1.8474910385497756
Icam4,1.1424529538638941,1.274718226431737,1.271196381093782,1.8065290289438447
Icosl,1.0304823989571643,1.1268986369815293,1.1080597710451199,1.5250729404444574
Id3,0.0014500663952330647,1.2183007935713859,1.162424486039711,1.3394942429377372
Ido1,,1.4092282413124335,,
Ifi27l2a,1.0597413016875752,0.19175091232624045,1.0465984785893772,1.757116182358527
Ifi27l2b,2.563134396452525,1.540984335568958,1.6645555720299352,1.9158552463693037
Ifi35,1.1319940507105284,1.377212806490692,1.0854300487986508,1.1960709005848533
Ifi47,,1.7257702367751033,,
Ifih1,,1.3795898321848625,,1.0119573886797728
Ifit1,,1.3861860336193221,,
Ifit3,,1.336935468950513,,
Ifit3b,,1.4726496640073645,,
Ifitm1,1.172871289891627,1.2543041164784259,1.0904102130619668,1.351036262485058
Ifitm3,0.5511729136165602,1.1976776972967005,1.1096451534130212,1.3064594565405712
Ifnk,,1.8769415013518571,,
Ifnlr1,,1.3067865854442484,1.0662363181879346,1.0897171005029844
Igf1,1.806685633924527,1.3567875955841606,1.5286484918697707,1.3327651925447304
Igf2,1.312298630557265,0.8811947597368863,1.0681231534924445,1.529783976816322
Igfbp1,,1.3946442561498207,,1.6783519195087773
Iglon5,1.257474080614378,1.3545576556207237,1.03839562395924,1.083002183198496
Igsf11,1.3406269902158128,1.0744663584353693,0.0014500663952330647,1.230397010768673
Igsf21,1.0252013273086071,1.4268381546807432,,1.1526772392008413
Igsf5,,1.3433032326968684,,1.857568462333167
Igtp,0.0014562574455407478,1.192328987612787,1.3567377721882543,1.3145541530890488
Ihh,1.8105473321698557,1.3980613732087614,1.7501187336357484,1.95177944778249
Ikbke,1.2719168548674253,1.2236071044822223,1.3057679511655391,1.7422102007006375
Il10rb,1.319091405008351,0.9249653120489476,1.0987336926193998,1.346549698983567
Il12rb1,1.33585107690448,,,
Il13ra1,,1.5061949422786427,1.1584224463930115,1.889305187321116
Il15,,1.6337662754693227,,
Il15ra,1.5629610822895414,,,
Il18bp,1.0480162141876628,1.3086431439811117,0.9866682452801756,1.0545037204744383
Il1r1,1.0692841638626769,1.2845094129081265,1.496640314093336,1.9169773246021535
Il1r2,0.9639588869577332,1.1875607199290505,1.0103900247167739,1.4322045612765884
Il1rapl1,,1.1575638711601608,,1.412304309900403
Il1rapl2,,1.2621762762034787,,1.3441186157176677
Il27ra,,1.599501213172377,,
Il33,1.452213306985788,1.1185010218458324,1.4989371613149076,1.5396869237392803
Il6ra,,1.5479230991085682,,
Ildr1,1.1240940303028255,1.3173539150179634,1.1989332538899242,
Ildr2,,1.4637851747822346,1.1131886758404894,1.2290914160110407
Inf2,1.0989690660747866,1.1441613920488833,1.0832469955742188,1.3243104805479637
Inhbb,1.4301489476450742,1.4036609623301737,,
Inpp4b,,1.2514628403643027,1.7228322914550331,
Inpp5d,0.5083857390640047,1.333280391199758,1.1571013016887837,
Inpp5j,,1.3509881676450624,,
Insc,1.1360902330267846,1.335773314585855,,1.1418974172537333
Insm1,0.9148266718612644,1.4431374449963479,1.2619033357609128,1.1511293133492178
Insm2,,,,1.4534451688381882
Insyn1,,1.3321341217800085,1.1587222303680655,1.154887307493583
Insyn2a,,1.043827866088278,,1.5067983724509384
Insyn2b,,1.3434831455528538,,
Iqgap3,0.4708742910272312,1.349757561394322,1.059342468689667,1.4457974279665293
Iqsec3,1.115445005045661,1.2770404268631381,,1.3521967387233624
Irak2,1.0886503522708662,1.392210048264979,1.0597625666702735,1.314185610483321
Irak3,1.3032634962113316,1.2634284118112256,,
Irf4,,1.336486313247553,,1.6907727679275686
Irf5,,,1.3550040257426834,
Irf6,1.1648811247598068,1.450289920313991,1.2281230929730969,1.659591148961159
Irf7,,1.319363547889886,,
Irf8,1.3036703767653166,1.0369796628166303,1.1126692538366527,1.2544443222455008
Irgm2,1.338553030727692,1.2822314993642903,,
Irx5,1.132438244728716,1.4318704113956648,1.5234430298054789,1.0300872643280201
Isg15,0.9915525063668895,1.3944993076136583,1.3834115115974857,1.284993233224105
Isg20,1.117725633165585,1.3745708300877768,,1.5854163300553352
Isl2,,,,1.351667215190992
Islr2,1.1153944885784999,1.1042599687653474,1.2593422205366187,1.41464213867716
Isx,,1.505830783029321,1.7543815130158453,1.941113363943656
Itga1,,1.464923596240126,0.8941058603580704,
Itga2,,1.3042436658913414,,
Itga2b,1.117806726708405,1.3607669061075882,1.0153628402758985,1.169476512956148
Itga3,1.0731339698055264,1.1820340184824474,1.1513415984290862,1.3803997102789092
Itga5,1.0521510984032394,1.4089431993589372,1.1305474022299251,1.5794332897313004
Itgb4,1.101461748931654,1.1100098458068002,1.318796128925343,1.582766665234883
Itgb5,0.4814214717782468,0.9273168483418401,1.1151621680527977,1.384409855513123
Itgb6,,1.3859988937078782,,2.144925162361737
Itgb8,,1.3817058509151352,1.0361643520162012,1.3112212997477544
Itih5,,1.4415003202222119,1.1310678066347686,1.164083878353559
Itm2a,1.1192081519913777,1.357649445150595,1.0210208812204138,1.0774545904541801
Itpka,1.1028608239929323,1.36425114981236,1.2114420950998561,1.1859612317332577
Itpr3,1.060534817379403,1.2404385611606277,1.1105263181131588,1.4505442759968268
Itpripl2,1.2812211701512248,1.3124339696570448,1.0989461209730753,1.315137723333392
Izumo2,1.4049280807545996,,,
Jakmip1,1.1485556093141813,1.4996365896932178,,
Jakmip2,1.2748597651234639,1.3472574196824765,1.126689500143634,1.158002911701345
Jakmip3,,1.3374473502108117,,1.4029364845768826
Jam2,1.45247339668918,1.5065238129987573,1.1238757643429635,1.0140218994535628
Jazf1,1.0422908207403152,1.3043964000015575,0.9602324624569526,1.1555351187402878
Jph3,1.0190961157018945,1.410520858910038,1.119587744701918,1.3330026895141374
Jph4,1.2464026749598143,1.4107262756696382,,1.5514043852792516
Kank4,1.3439266868426745,1.0171163257682752,1.2255049062428034,
Katnal2,1.3250965636205903,1.1552182015465755,1.039138711170757,1.0829655552328818
Kcna2,,1.3326659767882494,,
Kcna4,,1.4343656864691527,,
Kcna6,,1.357365259643305,,
Kcnb2,,1.3888266532917037,,1.344104346122751
Kcnc4,,1.3773555304974288,,
Kcnd2,,1.4043953738757002,,1.5831566914931494
Kcnd3,,1.2050801923528651,,1.3619803700270503
Kcne1l,,1.5452708546312135,1.1296051427551341,1.126836882190221
Kcne3,,1.2199041311887902,,1.8460071061624335
Kcng1,1.3586443936674197,1.4654321112385422,1.0349217988254038,1.4086679924511987
Kcng2,1.0153046029585178,1.411571527285559,1.0876632505929769,1.009475642839448
Kcng4,,,,1.3961302604435821
Kcnh1,,1.3435588817228146,,1.4796100861884818
Kcnh7,,1.3507030861036498,,1.4460131313303846
Kcnip1,,1.4516501459481463,,1.5174868544221585
Kcnip2,1.09381145781432,1.4352991673312279,1.328339742163805,1.325315897495066
Kcnip3,0.8885233106445635,1.3802336125116048,0.9918064796465327,1.144538685824498
Kcnj10,,1.5358864496730995,,1.1823553823337631
Kcnj11,,1.2281799922545926,,1.3670026392100927
Kcnj3,1.3721854635221962,1.3432255906693498,,
Kcnk10,,1.370418073658622,,1.1583551065048
Kcnk12,,0.2903368528617445,1.3382477003253994,1.1239812129970421
Kcnk13,,,2.0080452953958736,1.8902895475275492
Kcnk16,,1.3952890229650492,,
Kcnk5,0.999049035482082,1.4602652047531353,1.0315172023603547,1.1690407820654003
Kcnk6,1.0700812892124272,1.4170932906566682,1.2050708151805951,2.227219030155552
Kcnk9,,1.2903119858904508,,1.4475181466054958
Kcnma1,,1.454657784127626,,1.2248221118820297
Kcnmb2,,1.5539696100506784,,1.1669313696594865
Kcnmb4os2,1.2519313385828437,1.3162351116332598,1.0369703982635383,1.036157699651446
Kcnq2,1.3132019540148259,1.3267715931648358,1.2723691043798113,1.4230660691075654
Kcnq3,1.272108988821513,1.4410165161665973,,1.0398072898725643
Kcnrg,1.5267987281776194,1.0869925838609407,,1.0603183260429514
Kcns1,,1.4288000236482388,,
Kcns2,,1.4090744109879032,,
Kcns3,1.4962354514773866,0.9980339852956329,,
Kctd11,1.4170745493918802,1.1823461622062073,1.1452028090131672,1.0804083994500242
Kctd14,,1.2811207370212117,,1.488413999466437
Kctd4,,1.3538815881823574,,
Kdelr3,1.2454939966866136,0.28667443952877986,1.204180510786243,1.42647852654024
Kdf1,1.2024842509125713,1.46131106387587,1.2654763326369667,2.1078839260086286
Kif11,1.2027490839536505,1.347142941079679,1.053862772824285,1.1411918834812331
Kif14,1.2272997124001954,1.4396143528795151,1.055859089850882,1.2346734290307777
Kif15,1.124056027289676,1.358775712988015,0.0014509070451102753,1.3528787871776227
Kif18b,1.2871036940582163,1.2482351883725247,1.1016960320332718,1.3893141393266508
Kif20a,0.0014500663952330647,1.37182717845463,1.0371520641200496,1.2336669637849724
Kif22,0.14090189604309789,1.3190016443705808,1.0391832165599393,1.303893983079635
Kif24,1.0082269015496284,1.003009604992228,1.032933260807937,1.4118567806985138
Kif26b,,1.244955665319318,,1.5840355266238113
Kif2c,1.3522652258119927,0.9997549798046702,1.062587193490232,1.3896518745870878
Kif4,1.279190541430488,1.3806420178804597,1.047135322109007,1.399775783922226
Kif5a,1.1163165699807394,1.253909595331078,1.1647699836070449,1.4186893289843994
Kifc3,1.3473761008835994,1.028758350641029,1.2190685665315608,1.3371160141798972
Kirrel3,,1.2638890479488614,,1.3121614432399828
Kit,1.1076116545228774,0.6006136677403631,1.3483003752343856,1.148836767280756
Klb,1.8482648867136668,1.704365484764875,1.8276547950664368,1.976605274924396
Klc3,0.5175856382731748,1.3546355375978925,1.083770041682824,1.1379282988842512
Klf2,1.2260046861772733,1.1719770732191195,1.2543624411848384,1.3521187665546905
Klf4,1.1196662748312316,0.9800399620868588,1.2157948596741774,1.5304346610091049
Klf5,1.083267162135882,0.6068390687474138,1.1740887259280532,1.7290217077562184
Klf8,1.2421517304321692,0.6539304336503519,1.4480391302950681,1.5823982984906049
Klf9,1.0403720705176625,1.1766772589597223,1.1626032591746849,1.4107684689741262
Klhl1,,1.4423640341054387,,1.8501722844078707
Klhl14,,1.4529837374507175,1.6935949795277443,1.3284083220570582
Klhl32,1.0272567273390774,1.2874408271407107,1.0062052234459113,1.3461412898905198
Klhl35,,1.2433005291589785,,1.3010536289966574
Klk13,1.400322489474566,,,
Klk6,,1.464661030002361,,
Klk8,1.0443580926003055,1.040493795075781,1.1608209951838884,1.3149122922210503
Klrg2,,1.0357963914751038,1.2114623583144861,1.3861222619206228
Kndc1,1.1453006778776493,1.2666382815339303,1.246113336201101,1.3315845458068416
Knl1,1.1781366366483075,1.3425799294333982,1.037036301591372,1.410552333430325
Knstrn,0.0014500663952330647,1.3374948510169617,1.1260041267137297,1.2484749615860793
Kntc1,1.0651234003009191,1.3221934333269947,1.0284712945101402,1.1767556109248536
Kremen2,,,1.4152719385899926,
Krt1,,1.380596530501248,,0.7116295469409198
Krt15,,1.3605081360175493,,2.174011289927987
