gene,delta,Day0,Day2,Day4,Day10,max,labels
Sst,0.04884443978469574,,,1.3233450766379673,1.237006188910117,1.3233450766379673,0010
Micall2,0.04884443978469574,1.2030566427240088,1.1719593367661256,1.323300711470947,1.2044884429264735,1.323300711470947,0010
Sv2b,0.04884443978469574,,,1.3229959893633916,1.2685068393816086,1.3229959893633916,0010
Rell2,0.04884443978469574,1.2497494238708229,1.1405733579675343,1.322975180340866,1.2938854617176034,1.322975180340866,0010
Lrrtm4,0.04884443978469574,,,1.3227265622029878,1.2927410431032114,1.3227265622029878,0010
Rbp4,0.04884443978469574,1.1448925545130848,1.140509014866664,1.3224067523866134,0.2824065027528846,1.3224067523866134,0010
Rbms3,0.04884443978469574,,,1.32238726283286,1.2664338709403324,1.32238726283286,0010
Rdh10,0.04884443978469574,1.1605745274598567,1.2344230306316872,1.3222873857819646,1.2645263627096117,1.3222873857819646,0010
Chst5,0.04884443978469574,,,1.3220067363330061,1.2719908193185816,1.3220067363330061,0010
P2rx4,0.04884443978469574,1.1120054243622748,1.1761426909270893,1.3219168267556527,0.6133363723440984,1.3219168267556527,0010
Bicc1,0.04884443978469574,1.1981007863819206,1.1550925927014521,1.3219062254356881,1.2417688260242947,1.3219062254356881,0010
Gng13,0.04884443978469574,1.069675973847259,1.2456008438322985,1.3213761213181072,1.0951823166308032,1.3213761213181072,0010
Cited1,0.04884443978469574,1.2882222691209404,1.2610203239822406,1.3211563752724667,0.28421767960904953,1.3211563752724667,0010
Csmd2,0.04884443978469574,,,1.3207407641359499,1.1764727099936516,1.3207407641359499,0010
Fgf18,0.04884443978469574,0.899743642287461,1.1264384452168172,1.3204344308493006,1.2678580329511187,1.3204344308493006,0010
Gtse1,0.04884443978469574,0.7526246613835202,1.0251304965720702,1.320324021447361,1.175093701302693,1.320324021447361,0010
Eya2,0.04884443978469574,,0.9883904653250077,1.3202079677436893,1.1723319197525222,1.3202079677436893,0010
Adamtsl4,0.04884443978469574,1.1514041850963905,1.2531145049447183,1.3193226165845018,1.2684969248593987,1.3193226165845018,0010
Fhl2,0.04884443978469574,1.229952126078482,1.2517211436812299,1.318641337986834,0.6300591473674378,1.318641337986834,0010
Tcirg1,0.04884443978469574,0.9702086499324727,1.092252913868417,1.3182045859529514,1.1526967481111885,1.3182045859529514,0010
Fut4,0.04884443978469574,,1.0681410463005414,1.3175935169361928,1.299513439754414,1.3175935169361928,0010
Pcgf5,0.04884443978469574,0.0014502182309200878,1.0589318759042872,1.3173817977114173,0.28582161136708517,1.3173817977114173,0010
Tex15,0.04884443978469574,1.0623981808257,1.218844702288497,1.3173771880671603,1.0456133216048038,1.3173771880671603,0010
Tuft1,0.04884443978469574,1.120217346756804,1.0819369358616917,1.3165939172898864,1.2814509372002592,1.3165939172898864,0010
Hsd17b11,0.04884443978469574,0.0014500663952330647,1.054826716267674,1.3162425409823661,0.8850255734534374,1.3162425409823661,0010
Tmco4,0.04884443978469574,1.0665387534604867,1.0886049662955988,1.3162239825335684,1.1062540031253774,1.3162239825335684,0010
Acaa1b,0.04884443978469574,1.264750675633875,1.2501244501049442,1.315980712025273,0.9834146046845874,1.315980712025273,0010
Als2cl,0.04884443978469574,1.011918342214727,1.033151220183643,1.3155396045693981,1.1814879991798846,1.3155396045693981,0010
Rad54b,0.04884443978469574,0.011062211655949552,0.979969678503804,1.31536499444623,1.2861487658040085,1.31536499444623,0010
Anxa7,0.04884443978469574,0.35301718570540613,1.0529763601079734,1.3153598767075483,0.9192255717648505,1.3153598767075483,0010
Plce1,0.04884443978469574,1.0202817341844446,1.199188428909192,1.315298354400119,1.0928188381076558,1.315298354400119,0010
Klk8,0.04884443978469574,1.0443580926003055,1.1608209951838884,1.3149122922210503,1.040493795075781,1.3149122922210503,0010
Calb2,0.04884443978469574,1.0634538921010455,0.9911769513765153,1.3139505391955244,1.277076181790716,1.3139505391955244,0010
Bard1,0.04884443978469574,0.09934556533283119,1.030951023753458,1.3135784695707333,1.141381156122749,1.3135784695707333,0010
Fgd5,0.04884443978469574,1.1541865772158344,1.0469677283642722,1.3134821579871532,1.2295887385340787,1.3134821579871532,0010
Mid1,0.04884443978469574,1.1319912193047887,1.2380451268866302,1.31344033974883,1.0633553606783375,1.31344033974883,0010
Rab11fip1,0.04884443978469574,1.0540354530776552,1.0504332755974377,1.313253486660747,1.2994085987073731,1.313253486660747,0010
Dusp8,0.04884443978469574,1.1843081462359746,1.1904832048441758,1.3132388025159383,1.1231834457617462,1.3132388025159383,0010
Nefl,0.04884443978469574,0.6709423428832976,1.0149330302211814,1.3129310313051985,1.1377551760862374,1.3129310313051985,0010
Trim6,0.04884443978469574,0.0022009457184060245,1.035811281116162,1.312745351245385,1.2263014633431006,1.312745351245385,0010
Sgsh,0.04884443978469574,1.2530267857026265,0.9980257784705906,1.3122166657200434,0.7888697149038977,1.3122166657200434,0010
Plppr1,0.04884443978469574,,0.982055389288055,1.3122129351868472,1.25409597383253,1.3122129351868472,0010
Kirrel3,0.04884443978469574,,,1.3121614432399828,1.2638890479488614,1.3121614432399828,0010
Dnah1,0.04884443978469574,1.1729886514996506,1.1716435480449168,1.312096738541763,1.0754231535268781,1.312096738541763,0010
Dnm1,0.04884443978469574,1.0078046538262622,0.9605619191023369,1.3119854006887994,1.2154527201237018,1.3119854006887994,0010
Nusap1,0.04884443978469574,0.6598113554861365,1.0703585253201136,1.3118691723554088,1.2721615938268753,1.3118691723554088,0010
Neurog3,0.04884443978469574,,,1.3112712966909308,,1.3112712966909308,0010
Hspg2,0.04884443978469574,1.0363710378765454,1.1156179227050111,1.3109235884905366,0.9342334762412365,1.3109235884905366,0010
Pter,0.04884443978469574,1.0775385074563795,1.0276578435680521,1.3108321874555118,1.0639887599861357,1.3108321874555118,0010
Tmc4,0.04884443978469574,1.1486786964795639,1.0833720801876023,1.310064314944865,1.2876714618006788,1.310064314944865,0010
H6pd,0.04884443978469574,0.466868813656978,1.040346353097398,1.309954927236123,1.2915109126945072,1.309954927236123,0010
Unc79,0.04884443978469574,,,1.3094780244810387,1.2464458982286586,1.3094780244810387,0010
Agtr1a,0.04884443978469574,1.0771490615611814,1.1830415087836292,1.3089349965940649,0.8680643908495469,1.3089349965940649,0010
Tmem37,0.04884443978469574,1.0592532039457265,1.137958331298652,1.3084458911912533,1.0152159969544161,1.3084458911912533,0010
S100a13,0.04884443978469574,1.2021286476541257,1.1470737481019502,1.3082544787873975,0.2831591099174814,1.3082544787873975,0010
Spag5,0.04884443978469574,1.0744616396527706,1.0209497895843416,1.3077231166147971,1.285725924158364,1.3077231166147971,0010
Mtfr2,0.04884443978469574,0.0014500663952330647,1.0814274044556207,1.3075466668030389,1.2405497882000818,1.3075466668030389,0010
Bin2,0.04884443978469574,1.100004124436128,1.1807015053393914,1.3071766987033002,1.2903846074927228,1.3071766987033002,0010
Ndrg4,0.04884443978469574,1.0288992549982132,1.117384564383364,1.3067625747549774,1.145023659216792,1.3067625747549774,0010
Ccnb1,0.04884443978469574,0.13863262041668556,1.082843703081621,1.306535392640091,0.9771391123982125,1.306535392640091,0010
Ifitm3,0.04884443978469574,0.5511729136165602,1.1096451534130212,1.3064594565405712,1.1976776972967005,1.3064594565405712,0010
Ppargc1b,0.04884443978469574,0.575916804062496,1.0798048813844408,1.3063267251718993,1.0881752012256747,1.3063267251718993,0010
Ripk1,0.04884443978469574,0.7249078542180798,1.1270374246849022,1.3062342958297537,0.8577673745458909,1.3062342958297537,0010
Mapt,0.04884443978469574,1.0675495588650896,1.1042339640088543,1.3060911055924596,1.1832426353231198,1.3060911055924596,0010
Def6,0.04884443978469574,0.9869036669505115,1.0296713873911347,1.3057922216354947,1.2041945054203347,1.3057922216354947,0010
Nos1,0.04884443978469574,0.520468342047555,1.1816185271755244,1.3057849253000715,1.0540459459882998,1.3057849253000715,0010
Nos3,0.04884443978469574,0.7526546373067624,0.938726262834064,1.3053445349858948,1.1209382410903606,1.3053445349858948,0010
Zfp979,0.04884443978469574,1.0774714482228984,1.0494697551013445,1.3053185015361224,1.2046328985215438,1.3053185015361224,0010
Prrxl1,0.04884443978469574,,,1.304404777163004,1.2922281570878866,1.304404777163004,0010
Stc1,0.04884443978469574,0.9165308129180939,,1.3041070836933666,1.2961276373761261,1.3041070836933666,0010
Abca4,0.04884443978469574,0.9999410373612808,,1.3035366767610628,0.8562918496086157,1.3035366767610628,0010
Pax7,0.04884443978469574,,,1.302377558157833,,1.302377558157833,0010
Agrp,0.04884443978469574,1.1596527294690504,,1.30155334671255,1.2459005181592002,1.30155334671255,0010
Dgkb,0.04884443978469574,,,1.3012966997897275,1.2289395010823838,1.3012966997897275,0010
Klhl35,0.04884443978469574,,,1.3010536289966574,1.2433005291589785,1.3010536289966574,0010
Usp17lb,0.03858574657632513,,1.9693608456307132,,,1.9693608456307132,0100
Ccl3,0.03858574657632513,,1.9026569233601065,,,1.9026569233601065,0100
AU019990,0.03858574657632513,,1.822631662141328,,,1.822631662141328,0100
Phf11a,0.03858574657632513,,1.791060190818818,,,1.791060190818818,0100
Prdm12,0.03858574657632513,,1.7527719183031027,1.1376498206417571,,1.7527719183031027,0100
Cd3e,0.03858574657632513,1.101631512942066,1.735265213054581,,,1.735265213054581,0100
Inpp4b,0.03858574657632513,,1.7228322914550331,,1.2514628403643027,1.7228322914550331,0100
Ctf2,0.03858574657632513,,1.7151549824759276,,,1.7151549824759276,0100
BC030500,0.03858574657632513,,1.7079843848511542,1.1447956502251384,1.2080361647300053,1.7079843848511542,0100
Olfr374,0.03858574657632513,,1.7027632532503632,,,1.7027632532503632,0100
Olfr815,0.03858574657632513,,1.6847297852823693,,,1.6847297852823693,0100
Olfr376,0.03858574657632513,,1.6786636949871303,,,1.6786636949871303,0100
Prdm13,0.03858574657632513,,1.6668232618713776,1.161069167738027,,1.6668232618713776,0100
Pax3,0.03858574657632513,,1.6554235354137028,1.1825130153562058,1.148663316124617,1.6554235354137028,0100
BB287469,0.03858574657632513,,1.639046776761486,,,1.639046776761486,0100
Cxcl5,0.03858574657632513,,1.6198128641315457,,,1.6198128641315457,0100
Chrm3,0.03858574657632513,,1.6198128641315457,,1.278239991355755,1.6198128641315457,0100
Chst15,0.03858574657632513,0.9910958850645091,1.6170971985599354,1.1233684128384307,0.2874316269165985,1.6170971985599354,0100
Osr1,0.03858574657632513,,1.6152768581653458,,,1.6152768581653458,0100
Fndc3c1,0.03858574657632513,1.2203848555467813,1.613540564902884,1.2885756406026825,,1.613540564902884,0100
Hoxd4,0.03858574657632513,,1.5927421231247987,1.0175735723345143,1.1663858613139442,1.5927421231247987,0100
Aldh1a7,0.03858574657632513,,1.5906196097319085,,1.1791769179302731,1.5906196097319085,0100
Ndnf,0.03858574657632513,1.0453265886083771,1.5844849209365908,1.0738127444347485,1.194684599976925,1.5844849209365908,0100
Mamld1,0.03858574657632513,,1.5833953509597227,1.0537246963980724,1.092418785990649,1.5833953509597227,0100
Zfp352,0.03858574657632513,,1.5779380702406884,,,1.5779380702406884,0100
Zscan4c,0.03858574657632513,,1.5745691729507545,,,1.5745691729507545,0100
Cntnap3,0.03858574657632513,,1.5702492436087918,,1.0451682233176867,1.5702492436087918,0100
Lmx1a,0.03858574657632513,,1.5689313338244089,,,1.5689313338244089,0100
Tmem92,0.03858574657632513,,1.5651634937365355,,,1.5651634937365355,0100
Pgm5,0.03858574657632513,,1.5624705597506852,,,1.5624705597506852,0100
BC080695,0.03858574657632513,,1.5593191380501872,,,1.5593191380501872,0100
Fam25c,0.03858574657632513,1.2059965172939988,1.5562738519617882,,,1.5562738519617882,0100
Tmem54,0.03858574657632513,1.2016623377563667,1.54491809133807,,,1.54491809133807,0100
Rhoj,0.03858574657632513,,1.5449180898543824,1.289500295996541,0.28654411477719544,1.5449180898543824,0100
Usp17le,0.03858574657632513,,1.5445451625542455,,,1.5445451625542455,0100
Rarres2,0.03858574657632513,,1.5425569365897125,,1.1826453568575568,1.5425569365897125,0100
Dnah7a,0.03858574657632513,1.2441936107357,1.5341155577879346,1.0772425124965956,1.2533665801781813,1.5341155577879346,0100
Nanog,0.03858574657632513,1.031871160174847,1.5320143645852247,,,1.5320143645852247,0100
Wfdc15a,0.03858574657632513,0.504646812438157,1.525757579491008,,,1.525757579491008,0100
Fabp7,0.03858574657632513,,1.5124178622227706,1.1351534681719133,1.1280921899419303,1.5124178622227706,0100
Tox,0.03858574657632513,,1.510305026455119,1.0167469408874112,1.2989082749460368,1.510305026455119,0100
Pou3f3,0.03858574657632513,,1.509877047045271,1.0038583254166036,1.2457220870196686,1.509877047045271,0100
Pecam1,0.03858574657632513,0.5148474339906022,1.5079373280106705,,1.029697462496395,1.5079373280106705,0100
Tcstv3,0.03858574657632513,,1.5021582718553492,,,1.5021582718553492,0100
Psmb8,0.03858574657632513,1.2452855058526962,1.5007103278071248,1.1920495115441583,1.2724398958953742,1.5007103278071248,0100
Spesp1,0.03858574657632513,,1.4973379499347157,,,1.4973379499347157,0100
BC147527,0.03858574657632513,,1.4971744340945397,,,1.4971744340945397,0100
Sox21,0.03858574657632513,1.2126064807768449,1.4919068288746618,1.1825562610115625,1.1076897731983248,1.4919068288746618,0100
Smtnl1,0.03858574657632513,1.0516551720354046,1.4913447715421073,,,1.4913447715421073,0100
Rem1,0.03858574657632513,,1.4899291570768958,1.2893845666296033,,1.4899291570768958,0100
Ptpn20,0.03858574657632513,1.0907280257222627,1.4891635891271975,,0.9807647200994155,1.4891635891271975,0100
Tex21,0.03858574657632513,1.0882331010381434,1.4759579089802106,,,1.4759579089802106,0100
Mymx,0.03858574657632513,1.0989211212398726,1.4722915322721146,,,1.4722915322721146,0100
Csgalnact1,0.03858574657632513,,1.4702930239954368,1.2215535573570568,0.6829138210720902,1.4702930239954368,0100
AF067061,0.03858574657632513,,1.468057898742828,,,1.468057898742828,0100
Gjb3,0.03858574657632513,1.261023048744725,1.4600854880140324,,,1.4600854880140324,0100
Cd74,0.03858574657632513,1.0761179725332346,1.459849182326328,,,1.459849182326328,0100
Fitm1,0.03858574657632513,0.8210995367031471,1.4587828984003328,,,1.4587828984003328,0100
Pitpnm3,0.03858574657632513,,1.4568456913309968,,1.2721431698871573,1.4568456913309968,0100
Tdgf1,0.03858574657632513,0.6938391324000611,1.4517105478182368,,1.0026208510044972,1.4517105478182368,0100
Foxc2,0.03858574657632513,,1.450581692630922,,,1.450581692630922,0100
Zscan4-ps2,0.03858574657632513,,1.450047728533838,,,1.450047728533838,0100
She,0.03858574657632513,1.0867250869576435,1.4479146609854079,,,1.4479146609854079,0100
Laptm5,0.03858574657632513,1.1376958541987965,1.4477033809885624,,,1.4477033809885624,0100
Cilp2,0.03858574657632513,0.3513492784125429,1.4474591204006773,1.0075495203205915,1.1557859881741188,1.4474591204006773,0100
Gck,0.03858574657632513,,1.4436115800190277,1.1055612051495534,1.1702247657901381,1.4436115800190277,0100
Hmx1,0.03858574657632513,0.9111955688276285,1.4423246651645127,,,1.4423246651645127,0100
Gtsf1,0.03858574657632513,0.6511421152678524,1.4415307393220973,,0.9205215063994671,1.4415307393220973,0100
Myc,0.03858574657632513,0.8615921749590955,1.4391542752728947,1.071769804079585,1.0617092012050846,1.4391542752728947,0100
Cldn2,0.03858574657632513,,1.4388178050262352,,,1.4388178050262352,0100
Tenm1,0.03858574657632513,,1.4348108928953254,,1.1243348641234763,1.4348108928953254,0100
Fbxo2,0.03858574657632513,1.2301482542920827,1.4325460129153347,1.1158952992671762,1.107364852291828,1.4325460129153347,0100
Aqp3,0.03858574657632513,1.164906921151034,1.4318285870422431,,,1.4318285870422431,0100
Madcam1,0.03858574657632513,1.0782885488704246,1.4207505865437635,,,1.4207505865437635,0100
Usp17lc,0.03858574657632513,,1.4188099136781311,,,1.4188099136781311,0100
Akr1cl,0.03858574657632513,,1.4183935937496688,,,1.4183935937496688,0100
Tuba3b,0.03858574657632513,0.6945579850102483,1.4173016200633937,1.1898865710522077,1.2957437856376632,1.4173016200633937,0100
Masp1,0.03858574657632513,,1.4158135462307904,1.0958391788076876,1.0881613977623583,1.4158135462307904,0100
Kremen2,0.03858574657632513,,1.4152719385899926,,,1.4152719385899926,0100
Esrrb,0.03858574657632513,1.1710350445038054,1.4146627319575948,1.2710943717511323,1.1417655669696392,1.4146627319575948,0100
Nfix,0.03858574657632513,1.0704652057398514,1.413168885985769,1.04918030556734,1.277117684488073,1.413168885985769,0100
Adra2c,0.03858574657632513,1.0227118616382027,1.411525578653554,,1.1176090402750873,1.411525578653554,0100
Fat3,0.03858574657632513,,1.4094084214098415,1.0326917400125075,1.1708041334747543,1.4094084214098415,0100
Gcgr,0.03858574657632513,,1.4090743792820357,,,1.4090743792820357,0100
Sp110,0.03858574657632513,,1.4085401048823758,,,1.4085401048823758,0100
Scrn1,0.03858574657632513,1.147340040344147,1.4080281605046507,1.1493739041386504,1.2676226187438187,1.4080281605046507,0100
Tesmin,0.03858574657632513,0.0015263500961108147,1.4079047610546656,,,1.4079047610546656,0100
Gpa33,0.03858574657632513,1.2311146230003716,1.4078096111703393,,1.207002423536421,1.4078096111703393,0100
AU018091,0.03858574657632513,1.256186393640151,1.4074642150125776,,,1.4074642150125776,0100
Ppm1j,0.03858574657632513,1.058952294277618,1.405741443501967,,,1.405741443501967,0100
Rgs10,0.03858574657632513,0.9468422848794903,1.405478769350777,1.0206694071662321,0.38195493798920693,1.405478769350777,0100
Cd37,0.03858574657632513,1.0629385119896138,1.4045537039320646,,,1.4045537039320646,0100
Cnn1,0.03858574657632513,1.105635988061598,1.4033948862342187,,,1.4033948862342187,0100
Ccdc73,0.03858574657632513,0.5471334303581094,1.4029252515042276,1.0093877880949047,0.9962837505754101,1.4029252515042276,0100
Cxcl1,0.03858574657632513,,1.402252664025771,,1.181600600193109,1.402252664025771,0100
Rpl3l,0.03858574657632513,1.098150012607994,1.4010000892324175,,,1.4010000892324175,0100
Zscan4d,0.03858574657632513,,1.3995085108360394,,,1.3995085108360394,0100
Fgfbp1,0.03858574657632513,1.1759178101742747,1.3988053679939378,,,1.3988053679939378,0100
Rbm44,0.03858574657632513,0.9764348374462893,1.3976008717987858,,1.0497436361717827,1.3976008717987858,0100
Shisal2a,0.03858574657632513,0.867558912189963,1.3975227558979877,,,1.3975227558979877,0100
Ntn4,0.03858574657632513,1.2961443489760367,1.397224890261738,0.9953212097438109,0.6827242462668371,1.397224890261738,0100
Oas3,0.03858574657632513,1.106631693431535,1.3970504472764071,,,1.3970504472764071,0100
Dazl,0.03858574657632513,1.0703096450693446,1.3956290552087858,1.1252128327472006,1.0376054895576963,1.3956290552087858,0100
Nsg2,0.03858574657632513,1.0352540237996426,1.3948033251444774,1.0878385245331756,1.1638729744444207,1.3948033251444774,0100
Gbp3,0.03858574657632513,1.0880868571829236,1.393654275835027,,1.1726091099585787,1.393654275835027,0100
Svep1,0.03858574657632513,,1.3935642358073554,0.9844698441463056,0.9361823544007399,1.3935642358073554,0100
Lonrf3,0.03858574657632513,1.0931859905590964,1.391208396260137,1.1297056567072885,1.2756703876470086,1.391208396260137,0100
Nodal,0.03858574657632513,0.4502596570209674,1.3898883797076576,,,1.3898883797076576,0100
Col6a2,0.03858574657632513,,1.3874347850923463,1.2173240929624722,1.0537328485286968,1.3874347850923463,0100
Gngt2,0.03858574657632513,1.0578435496828076,1.386855181058785,,,1.386855181058785,0100
Tent5a,0.03858574657632513,1.191929346277405,1.3861741157685783,1.273742239540455,0.6074032275532821,1.3861741157685783,0100
Mesp2,0.03858574657632513,,1.385354389040062,,,1.385354389040062,0100
Pmepa1,0.03858574657632513,0.5098209981534685,1.3841987059409164,0.9789262577220219,0.279629618826251,1.3841987059409164,0100
Rnf212b,0.03858574657632513,0.9925771906503841,1.3822894489115995,,,1.3822894489115995,0100
Phyhd1,0.03858574657632513,0.9894907785479733,1.3819985848166456,1.1210614500362435,1.0726589865448695,1.3819985848166456,0100
Csn3,0.03858574657632513,1.2159396267257523,1.3798093655661645,1.2020067931755336,,1.3798093655661645,0100
Nab1,0.03858574657632513,1.0377367434975464,1.3797228126860759,1.0413036990610385,0.7210501727043843,1.3797228126860759,0100
Meox1,0.03858574657632513,,1.3792505507924941,,,1.3792505507924941,0100
Rgs4,0.03858574657632513,,1.3761060074928628,1.2505884759101555,1.1624975847246302,1.3761060074928628,0100
Tmtc1,0.03858574657632513,1.105906598260841,1.3757603254726933,1.0221527117458644,1.0422174934943742,1.3757603254726933,0100
Stat4,0.03858574657632513,1.0942933582945504,1.3747132172312668,,,1.3747132172312668,0100
Grik3,0.03858574657632513,1.0753873896947461,1.3741281959869929,1.2481581192297444,1.190913707103114,1.3741281959869929,0100
Nog,0.03858574657632513,,1.3737670088325518,1.1907534409858276,1.2896188481906452,1.3737670088325518,0100
Adgrg1,0.03858574657632513,,1.3737556045813022,1.031165251072472,1.1875329818305203,1.3737556045813022,0100
Gbp7,0.03858574657632513,1.1153527189016312,1.3728754991350298,1.2757239452643745,1.2517637744103105,1.3728754991350298,0100
Fhl4,0.03858574657632513,1.0281111514020722,1.371407380215048,1.014194919715633,1.1222036566777565,1.371407380215048,0100
Fank1,0.03858574657632513,0.7603639671090344,1.3681751959293196,1.0246268578568398,0.6799478924246485,1.3681751959293196,0100
Lrriq4,0.03858574657632513,0.9651832615542006,1.3675831502026137,,,1.3675831502026137,0100
Parp10,0.03858574657632513,0.5357068717236688,1.3658022495579851,1.2150998444374437,1.212986036963588,1.3658022495579851,0100
Cela1,0.03858574657632513,1.2285404879137602,1.3656509127583327,,,1.3656509127583327,0100
Slc25a29,0.03858574657632513,,1.364698243128139,0.9776151967161754,1.1154173529510159,1.364698243128139,0100
Cd34,0.03858574657632513,1.0710092998810694,1.3628998014750988,,,1.3628998014750988,0100
Col1a1,0.03858574657632513,,1.3626886970676546,,,1.3626886970676546,0100
Myorg,0.03858574657632513,1.2649833067862353,1.3611985304407286,1.066682643283562,1.1138125737239921,1.3611985304407286,0100
Slc6a16,0.03858574657632513,1.2729970765625573,1.3606026883109663,,1.0104871497610293,1.3606026883109663,0100
Zbtb7c,0.03858574657632513,1.2680459889477989,1.360568413741152,1.1869357266859806,1.180352559098596,1.360568413741152,0100
Rab11fip5,0.03858574657632513,1.2196452066612724,1.3583626190080955,1.1018968542837388,1.1721234137662588,1.3583626190080955,0100
Nbl1,0.03858574657632513,,1.3583167387139932,1.1878272113588948,1.2283916342705967,1.3583167387139932,0100
Gxylt2,0.03858574657632513,,1.3574771043943783,,,1.3574771043943783,0100
Smc1b,0.03858574657632513,0.0014500663953140973,1.3558840578856304,1.128852402869929,0.8976551767704104,1.3558840578856304,0100
Irf5,0.03858574657632513,,1.3550040257426834,,,1.3550040257426834,0100
Mxd1,0.03858574657632513,1.1035184207907045,1.3547326619535405,1.0822689627445221,1.0188591589551745,1.3547326619535405,0100
Aifm3,0.03858574657632513,0.9269377130562724,1.3532475957195669,1.2605697513545082,1.1898846472433457,1.3532475957195669,0100
Cdx1,0.03858574657632513,,1.352965596472651,,,1.352965596472651,0100
Ephx2,0.03858574657632513,1.1779752213945551,1.3509464478713331,1.0506077917244032,1.0614157990445685,1.3509464478713331,0100
Trf,0.03858574657632513,1.0511222367941502,1.3500144234052152,1.2497270019521567,1.217108044544258,1.3500144234052152,0100
Hoxc9,0.03858574657632513,,1.349391962641775,1.0975659986109088,1.0383929911883296,1.349391962641775,0100
Sox3,0.03858574657632513,0.5230569553705735,1.3485441456995277,1.2466781868077244,1.1582060062357944,1.3485441456995277,0100
Kit,0.03858574657632513,1.1076116545228774,1.3483003752343856,1.148836767280756,0.6006136677403631,1.3483003752343856,0100
Gpr4,0.03858574657632513,,1.3482897930304558,1.019682307450819,,1.3482897930304558,0100
Scd3,0.03858574657632513,1.122495640487749,1.3466916473356292,0.9687424404971323,0.9857651840057406,1.3466916473356292,0100
Sh3bgr,0.03858574657632513,,1.346265512783672,1.2021277017710117,1.1542967141316263,1.346265512783672,0100
Stx11,0.03858574657632513,0.9948541108027885,1.3458674966267443,,0.6885585390189443,1.3458674966267443,0100
Ccdc42,0.03858574657632513,,1.3450718275997133,,,1.3450718275997133,0100
Bpifb5,0.03858574657632513,,1.344705454072867,,,1.344705454072867,0100
Calcoco2,0.03858574657632513,1.1683844343441971,1.3435346250733284,,,1.3435346250733284,0100
Parp9,0.03858574657632513,0.001477295445306086,1.3431923901071532,1.0496227893456127,1.2641590709567165,1.3431923901071532,0100
Peli3,0.03858574657632513,0.8493711036983438,1.3430927646992101,1.283598562809683,1.1802695133969476,1.3430927646992101,0100
Crxos,0.03858574657632513,1.238248764295947,1.3427728340294651,,,1.3427728340294651,0100
Foxr1,0.03858574657632513,1.0406038979614345,1.3406065465495238,,,1.3406065465495238,0100
Bpifb4,0.03858574657632513,1.1617452233993206,1.3393786845887334,,1.2614361007633081,1.3393786845887334,0100
Zbtb20,0.03858574657632513,0.6127076285560857,1.339027889496519,1.0550820831211096,1.0666377247649517,1.339027889496519,0100
Tcfl5,0.03858574657632513,0.0014500663952330647,1.3389206933336208,1.023628510710175,0.9991352297841523,1.3389206933336208,0100
Meioc,0.03858574657632513,1.0001044914441986,1.3386732365669063,1.1676644634431987,,1.3386732365669063,0100
Pgbd5,0.03858574657632513,0.5974506736134839,1.3383118931728875,1.1738231068143543,1.2703185478951418,1.3383118931728875,0100
Kcnk12,0.03858574657632513,,1.3382477003253994,1.1239812129970421,0.2903368528617445,1.3382477003253994,0100
Ddx43,0.03858574657632513,0.4436188378173922,1.3378633842060739,1.0961831749234674,,1.3378633842060739,0100
Tex11,0.03858574657632513,0.4647528030534127,1.3368984131069044,1.0659955079828525,1.0453033230402415,1.3368984131069044,0100
Platr22,0.03858574657632513,0.8260702814605265,1.3343640270458639,,,1.3343640270458639,0100
Hist2h3c2,0.03858574657632513,1.1517738383801497,1.3334344306414903,0.9996866809089857,,1.3334344306414903,0100
Rbakdn,0.03858574657632513,0.9247020508065559,1.3318906623123317,,1.1974682854466294,1.3318906623123317,0100
Platr21,0.03858574657632513,1.048292661510309,1.3309674707710755,,,1.3309674707710755,0100
Hapln4,0.03858574657632513,1.049023015362609,1.3309593431127649,1.218891772015695,0.3237333167880538,1.3309593431127649,0100
Eppk1,0.03858574657632513,1.1080166907189342,1.3301836299723806,,1.2362539013017937,1.3301836299723806,0100
Utf1,0.03858574657632513,0.6114453112703463,1.3300196095433463,,,1.3300196095433463,0100
Tcim,0.03858574657632513,1.0370704427696789,1.328650624534861,1.0820744543486156,1.1475963531149433,1.328650624534861,0100
Scn5a,0.03858574657632513,,1.3273655168267753,0.9659898020565871,,1.3273655168267753,0100
Lsp1,0.03858574657632513,,1.3265925433147698,1.114231338351126,1.0899615006009555,1.3265925433147698,0100
Sytl1,0.03858574657632513,1.2497350041743753,1.3261720292132813,,,1.3261720292132813,0100
Myl4,0.03858574657632513,1.0847556549887982,1.3260588118390109,,1.1758749915314421,1.3260588118390109,0100
Rad51c,0.03858574657632513,0.30564248989805226,1.324397297620892,1.0118622702948346,0.9346848736335879,1.324397297620892,0100
Dnah8,0.03858574657632513,1.1512719222131613,1.324014818177993,,,1.324014818177993,0100
Prdm1,0.03858574657632513,0.43468063631971154,1.3219990423510335,,,1.3219990423510335,0100
Six1,0.03858574657632513,0.4460748917111691,1.3215160040120852,1.0587784706203742,,1.3215160040120852,0100
Tuba3a,0.03858574657632513,0.0014500663952330647,1.320756695567969,1.27704716985947,1.1092394344220626,1.320756695567969,0100
Lacc1,0.03858574657632513,1.0310495315417352,1.319562324854254,1.076535456654676,1.0700785760502796,1.319562324854254,0100
Slc9a7,0.03858574657632513,,1.318896866018665,1.1897114261499817,1.0788600478268335,1.318896866018665,0100
Spry3,0.03858574657632513,,1.3188838816174977,1.2642456882991353,0.6541224883056376,1.3188838816174977,0100
